scenario_id,variant,metric,prism_mean,heft_mean,prism_gain_percent,winner
network_hpc_local,prism_cc_time,makespan,55.655,55.735,0.14353637750066978,PRISM-CC
network_hpc_local,prism_cc_cost,makespan,55.655,55.735,0.14353637750066978,PRISM-CC
network_hpc_multisite,prism_cc_time,makespan,55.655,55.735,0.14353637750066978,PRISM-CC
network_hpc_multisite,prism_cc_cost,makespan,55.655,55.735,0.14353637750066978,PRISM-CC
network_cloud_multiregion,prism_cc_time,makespan,84.889,84.889,0.0,Empate
network_cloud_multiregion,prism_cc_cost,makespan,96.449,84.889,-13.617783222796833,HEFT
network_hpc_cloud,prism_cc_time,makespan,46.945,46.945,0.0,Empate
network_hpc_cloud,prism_cc_cost,makespan,55.822,46.945,-18.909362019384393,HEFT
network_edge_cloud,prism_cc_time,makespan,71.749,71.749,0.0,Empate
network_edge_cloud,prism_cc_cost,makespan,82.99,71.749,-15.667117311739537,HEFT
network_fog_hpc_cloud,prism_cc_time,makespan,46.755,46.755,0.0,Empate
network_fog_hpc_cloud,prism_cc_cost,makespan,55.822,46.755,-19.392578333868034,HEFT
network_wfcommons_overlay,prism_cc_time,makespan,266.034,266.034,0.0,Empate
network_wfcommons_overlay,prism_cc_cost,makespan,266.034,266.034,0.0,Empate
network_hpc_local,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
network_hpc_local,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
network_hpc_multisite,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
network_hpc_multisite,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
network_cloud_multiregion,prism_cc_time,budget_used,0.143479,0.143479,0.0,Empate
network_cloud_multiregion,prism_cc_cost,budget_used,0.135395,0.143479,5.63427400525513,PRISM-CC
network_hpc_cloud,prism_cc_time,budget_used,0.077882,0.077882,0.0,Empate
network_hpc_cloud,prism_cc_cost,budget_used,0.063276,0.077882,18.754012480419103,PRISM-CC
network_edge_cloud,prism_cc_time,budget_used,0.128666,0.128666,0.0,Empate
network_edge_cloud,prism_cc_cost,budget_used,0.105763,0.128666,17.800351297156986,PRISM-CC
network_fog_hpc_cloud,prism_cc_time,budget_used,0.077692,0.077692,0.0,Empate
network_fog_hpc_cloud,prism_cc_cost,budget_used,0.063319,0.077692,18.499974257323785,PRISM-CC
network_wfcommons_overlay,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
network_wfcommons_overlay,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
