scenario_id,variant,metric,prism_mean,heft_mean,prism_gain_percent,winner
network_hpc_local,prism_cc_time,makespan,118.915,118.979,0.0537910051353541,PRISM-CC
network_hpc_local,prism_cc_cost,makespan,118.915,118.979,0.0537910051353541,PRISM-CC
network_hpc_multisite,prism_cc_time,makespan,118.94,118.985,0.03781989326385822,PRISM-CC
network_hpc_multisite,prism_cc_cost,makespan,118.94,118.985,0.03781989326385822,PRISM-CC
network_cloud_multiregion,prism_cc_time,makespan,142.698,142.745,0.03292584678972787,PRISM-CC
network_cloud_multiregion,prism_cc_cost,makespan,142.98,142.745,-0.16462923394863932,HEFT
network_hpc_cloud,prism_cc_time,makespan,80.473,80.477,0.004970364203443081,PRISM-CC
network_hpc_cloud,prism_cc_cost,makespan,92.948,80.477,-15.496352995265715,HEFT
network_edge_cloud,prism_cc_time,makespan,114.715,114.715,0.0,Empate
network_edge_cloud,prism_cc_cost,makespan,129.297,114.715,-12.711502419038482,HEFT
network_fog_hpc_cloud,prism_cc_time,makespan,80.603,80.603,0.0,Empate
network_fog_hpc_cloud,prism_cc_cost,makespan,80.603,80.603,0.0,Empate
network_wfcommons_overlay,prism_cc_time,makespan,465.817,465.817,0.0,Empate
network_wfcommons_overlay,prism_cc_cost,makespan,465.817,465.817,0.0,Empate
network_hpc_local,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
network_hpc_local,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
network_hpc_multisite,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
network_hpc_multisite,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
network_cloud_multiregion,prism_cc_time,budget_used,0.218573,0.218656,0.03795916873993842,PRISM-CC
network_cloud_multiregion,prism_cc_cost,budget_used,0.208571,0.218656,4.612267671593729,PRISM-CC
network_hpc_cloud,prism_cc_time,budget_used,0.124997,0.125232,0.1876517184106402,PRISM-CC
network_hpc_cloud,prism_cc_cost,budget_used,0.088944,0.125232,28.976619394403993,PRISM-CC
network_edge_cloud,prism_cc_time,budget_used,0.181458,0.181458,0.0,Empate
network_edge_cloud,prism_cc_cost,budget_used,0.161601,0.181458,10.943028138742857,PRISM-CC
network_fog_hpc_cloud,prism_cc_time,budget_used,0.125408,0.125408,0.0,Empate
network_fog_hpc_cloud,prism_cc_cost,budget_used,0.119188,0.125408,4.959811176320482,PRISM-CC
network_wfcommons_overlay,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
network_wfcommons_overlay,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
