scenario_id,variant,metric,prism_mean,heft_mean,prism_gain_percent,winner
network_hpc_local,prism_cc_time,makespan,0.939,0.939,0.0,Empate
network_hpc_local,prism_cc_cost,makespan,0.939,0.939,0.0,Empate
network_hpc_multisite,prism_cc_time,makespan,0.939,0.939,0.0,Empate
network_hpc_multisite,prism_cc_cost,makespan,0.939,0.939,0.0,Empate
network_cloud_multiregion,prism_cc_time,makespan,13.181,13.185,0.030337504740245245,PRISM-CC
network_cloud_multiregion,prism_cc_cost,makespan,13.892,13.185,-5.362153962836549,HEFT
network_hpc_cloud,prism_cc_time,makespan,1.197,1.197,0.0,Empate
network_hpc_cloud,prism_cc_cost,makespan,1.197,1.197,0.0,Empate
network_edge_cloud,prism_cc_time,makespan,12.921,12.921,0.0,Empate
network_edge_cloud,prism_cc_cost,makespan,12.921,12.921,0.0,Empate
network_fog_hpc_cloud,prism_cc_time,makespan,1.197,1.197,0.0,Empate
network_fog_hpc_cloud,prism_cc_cost,makespan,1.197,1.197,0.0,Empate
network_wfcommons_overlay,prism_cc_time,makespan,3.365,3.365,0.0,Empate
network_wfcommons_overlay,prism_cc_cost,makespan,3.365,3.365,0.0,Empate
network_hpc_local,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
network_hpc_local,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
network_hpc_multisite,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
network_hpc_multisite,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
network_cloud_multiregion,prism_cc_time,budget_used,0.021126,0.021119,-0.033145508783560124,HEFT
network_cloud_multiregion,prism_cc_cost,budget_used,0.013873,0.021119,34.31033666366778,PRISM-CC
network_hpc_cloud,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
network_hpc_cloud,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
network_edge_cloud,prism_cc_time,budget_used,0.020472,0.020472,0.0,Empate
network_edge_cloud,prism_cc_cost,budget_used,0.020472,0.020472,0.0,Empate
network_fog_hpc_cloud,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
network_fog_hpc_cloud,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
network_wfcommons_overlay,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
network_wfcommons_overlay,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
