scenario_id,variant,metric,prism_mean,heft_mean,prism_gain_percent,winner
network_hpc_local,prism_cc_time,makespan,147.835,147.835,0.0,Empate
network_hpc_local,prism_cc_cost,makespan,147.835,147.835,0.0,Empate
network_hpc_multisite,prism_cc_time,makespan,147.835,147.835,0.0,Empate
network_hpc_multisite,prism_cc_cost,makespan,147.835,147.835,0.0,Empate
network_cloud_multiregion,prism_cc_time,makespan,116.03,118.043,1.7053107765814195,PRISM-CC
network_cloud_multiregion,prism_cc_cost,makespan,124.69,118.043,-5.6309988732919285,HEFT
network_hpc_cloud,prism_cc_time,makespan,85.917,86.474,0.6441242454379376,PRISM-CC
network_hpc_cloud,prism_cc_cost,makespan,96.435,86.474,-11.519069315632443,HEFT
network_edge_cloud,prism_cc_time,makespan,92.977,92.977,0.0,Empate
network_edge_cloud,prism_cc_cost,makespan,96.1,92.977,-3.358895210643482,HEFT
network_fog_hpc_cloud,prism_cc_time,makespan,86.041,86.041,0.0,Empate
network_fog_hpc_cloud,prism_cc_cost,makespan,96.183,86.041,-11.787403679641113,HEFT
network_wfcommons_overlay,prism_cc_time,makespan,500.364,500.364,0.0,Empate
network_wfcommons_overlay,prism_cc_cost,makespan,500.364,500.364,0.0,Empate
network_hpc_local,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
network_hpc_local,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
network_hpc_multisite,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
network_hpc_multisite,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
network_cloud_multiregion,prism_cc_time,budget_used,0.296853,0.325883,8.908105056109095,PRISM-CC
network_cloud_multiregion,prism_cc_cost,budget_used,0.272918,0.325883,16.252765563100862,PRISM-CC
network_hpc_cloud,prism_cc_time,budget_used,0.233368,0.239308,2.482156885687065,PRISM-CC
network_hpc_cloud,prism_cc_cost,budget_used,0.139608,0.239308,41.6617914988216,PRISM-CC
network_edge_cloud,prism_cc_time,budget_used,0.330634,0.330634,0.0,Empate
network_edge_cloud,prism_cc_cost,budget_used,0.126496,0.330634,61.74138170908013,PRISM-CC
network_fog_hpc_cloud,prism_cc_time,budget_used,0.239534,0.239534,0.0,Empate
network_fog_hpc_cloud,prism_cc_cost,budget_used,0.139773,0.239534,41.64794976913507,PRISM-CC
network_wfcommons_overlay,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
network_wfcommons_overlay,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
