scenario_id,variant,metric,prism_mean,heft_mean,prism_gain_percent,winner
network_hpc_local,prism_cc_time,makespan,280.405,280.405,0.0,Empate
network_hpc_local,prism_cc_cost,makespan,280.405,280.405,0.0,Empate
network_hpc_multisite,prism_cc_time,makespan,280.405,280.405,0.0,Empate
network_hpc_multisite,prism_cc_cost,makespan,280.405,280.405,0.0,Empate
network_cloud_multiregion,prism_cc_time,makespan,241.969,241.969,0.0,Empate
network_cloud_multiregion,prism_cc_cost,makespan,271.487,241.969,-12.199083353652753,HEFT
network_hpc_cloud,prism_cc_time,makespan,154.771,156.632,1.1881352469482727,PRISM-CC
network_hpc_cloud,prism_cc_cost,makespan,168.022,156.632,-7.271821849941254,HEFT
network_edge_cloud,prism_cc_time,makespan,192.349,192.349,0.0,Empate
network_edge_cloud,prism_cc_cost,makespan,212.537,192.349,-10.49550556540456,HEFT
network_fog_hpc_cloud,prism_cc_time,makespan,154.16,155.356,0.7698447436854695,PRISM-CC
network_fog_hpc_cloud,prism_cc_cost,makespan,168.053,155.356,-8.17284173124952,HEFT
network_wfcommons_overlay,prism_cc_time,makespan,1034.749,1034.749,0.0,Empate
network_wfcommons_overlay,prism_cc_cost,makespan,1034.749,1034.749,0.0,Empate
network_hpc_local,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
network_hpc_local,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
network_hpc_multisite,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
network_hpc_multisite,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
network_cloud_multiregion,prism_cc_time,budget_used,30.461958,30.461958,0.0,Empate
network_cloud_multiregion,prism_cc_cost,budget_used,11.340038,30.461958,62.77311524098353,PRISM-CC
network_hpc_cloud,prism_cc_time,budget_used,22.319607,21.333096,-4.624321758079559,HEFT
network_hpc_cloud,prism_cc_cost,budget_used,10.713588,21.333096,49.77949754691021,PRISM-CC
network_edge_cloud,prism_cc_time,budget_used,33.427249,33.427249,0.0,Empate
network_edge_cloud,prism_cc_cost,budget_used,1.398444,33.427249,95.81645501249595,PRISM-CC
network_fog_hpc_cloud,prism_cc_time,budget_used,22.408456,21.23664,-5.517897369828748,HEFT
network_fog_hpc_cloud,prism_cc_cost,budget_used,10.679421,21.23664,49.712284994236384,PRISM-CC
network_wfcommons_overlay,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
network_wfcommons_overlay,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
