scenario_id,variant,metric,prism_mean,heft_mean,prism_gain_percent,winner
network_hpc_local,prism_cc_time,makespan,7605.338,7605.338,0.0,Empate
network_hpc_local,prism_cc_cost,makespan,7605.338,7605.338,0.0,Empate
network_hpc_multisite,prism_cc_time,makespan,7605.338,7605.338,0.0,Empate
network_hpc_multisite,prism_cc_cost,makespan,7605.338,7605.338,0.0,Empate
network_cloud_multiregion,prism_cc_time,makespan,5147.36,5147.36,0.0,Empate
network_cloud_multiregion,prism_cc_cost,makespan,6139.312,5147.36,-19.271082652077965,HEFT
network_hpc_cloud,prism_cc_time,makespan,3840.791,3840.791,0.0,Empate
network_hpc_cloud,prism_cc_cost,makespan,3915.997,3840.791,-1.9580862379650357,HEFT
network_edge_cloud,prism_cc_time,makespan,3867.591,3867.591,0.0,Empate
network_edge_cloud,prism_cc_cost,makespan,3872.895,3867.591,-0.13713963032802814,HEFT
network_fog_hpc_cloud,prism_cc_time,makespan,3840.791,3840.791,0.0,Empate
network_fog_hpc_cloud,prism_cc_cost,makespan,3916.535,3840.791,-1.9720937692261746,HEFT
network_wfcommons_overlay,prism_cc_time,makespan,25830.925,25830.925,0.0,Empate
network_wfcommons_overlay,prism_cc_cost,makespan,25830.925,25830.925,0.0,Empate
network_hpc_local,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
network_hpc_local,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
network_hpc_multisite,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
network_hpc_multisite,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
network_cloud_multiregion,prism_cc_time,budget_used,3.293755,3.293755,0.0,Empate
network_cloud_multiregion,prism_cc_cost,budget_used,2.976077,3.293755,9.644858224124135,PRISM-CC
network_hpc_cloud,prism_cc_time,budget_used,4.752287,4.752287,0.0,Empate
network_hpc_cloud,prism_cc_cost,budget_used,4.666076,4.752287,1.8140949820581036,PRISM-CC
network_edge_cloud,prism_cc_time,budget_used,4.866945,4.866945,0.0,Empate
network_edge_cloud,prism_cc_cost,budget_used,4.857789,4.866945,0.18812622702742565,PRISM-CC
network_fog_hpc_cloud,prism_cc_time,budget_used,4.752289,4.752289,0.0,Empate
network_fog_hpc_cloud,prism_cc_cost,budget_used,4.666076,4.752289,1.8141363035791778,PRISM-CC
network_wfcommons_overlay,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
network_wfcommons_overlay,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
