scenario_id,variant,metric,prism_mean,heft_mean,prism_gain_percent,winner
network_hpc_local,prism_cc_time,makespan,587.382,587.382,0.0,Empate
network_hpc_local,prism_cc_cost,makespan,587.382,587.382,0.0,Empate
network_hpc_multisite,prism_cc_time,makespan,587.382,587.382,0.0,Empate
network_hpc_multisite,prism_cc_cost,makespan,587.382,587.382,0.0,Empate
network_cloud_multiregion,prism_cc_time,makespan,403.588,403.588,0.0,Empate
network_cloud_multiregion,prism_cc_cost,makespan,403.588,403.588,0.0,Empate
network_hpc_cloud,prism_cc_time,makespan,305.691,305.691,0.0,Empate
network_hpc_cloud,prism_cc_cost,makespan,305.691,305.691,0.0,Empate
network_edge_cloud,prism_cc_time,makespan,305.691,305.691,0.0,Empate
network_edge_cloud,prism_cc_cost,makespan,305.691,305.691,0.0,Empate
network_fog_hpc_cloud,prism_cc_time,makespan,305.691,305.691,0.0,Empate
network_fog_hpc_cloud,prism_cc_cost,makespan,305.691,305.691,0.0,Empate
network_wfcommons_overlay,prism_cc_time,makespan,2000.062,2000.062,0.0,Empate
network_wfcommons_overlay,prism_cc_cost,makespan,2000.062,2000.062,0.0,Empate
network_hpc_local,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
network_hpc_local,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
network_hpc_multisite,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
network_hpc_multisite,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
network_cloud_multiregion,prism_cc_time,budget_used,0.537628,0.537628,0.0,Empate
network_cloud_multiregion,prism_cc_cost,budget_used,0.537628,0.537628,0.0,Empate
network_hpc_cloud,prism_cc_time,budget_used,0.434541,0.434541,0.0,Empate
network_hpc_cloud,prism_cc_cost,budget_used,0.434541,0.434541,0.0,Empate
network_edge_cloud,prism_cc_time,budget_used,0.855365,0.855365,0.0,Empate
network_edge_cloud,prism_cc_cost,budget_used,0.855365,0.855365,0.0,Empate
network_fog_hpc_cloud,prism_cc_time,budget_used,0.434541,0.434541,0.0,Empate
network_fog_hpc_cloud,prism_cc_cost,budget_used,0.434541,0.434541,0.0,Empate
network_wfcommons_overlay,prism_cc_time,budget_used,3.165746,3.165746,0.0,Empate
network_wfcommons_overlay,prism_cc_cost,budget_used,3.165746,3.165746,0.0,Empate
