scenario_id,variant,metric,prism_mean,heft_mean,prism_gain_percent,winner
network_hpc_local,prism_cc_time,makespan,55.674,55.674,0.0,Empate
network_hpc_local,prism_cc_cost,makespan,55.674,55.674,0.0,Empate
network_hpc_multisite,prism_cc_time,makespan,55.655,55.674,0.03412724072277607,PRISM-CC
network_hpc_multisite,prism_cc_cost,makespan,55.655,55.674,0.03412724072277607,PRISM-CC
network_cloud_multiregion,prism_cc_time,makespan,84.884,85.103,0.25733522907534884,PRISM-CC
network_cloud_multiregion,prism_cc_cost,makespan,96.449,85.103,-13.332079950178025,HEFT
network_hpc_cloud,prism_cc_time,makespan,46.945,46.945,0.0,Empate
network_hpc_cloud,prism_cc_cost,makespan,55.802,46.945,-18.866758973266588,HEFT
network_edge_cloud,prism_cc_time,makespan,71.749,71.749,0.0,Empate
network_edge_cloud,prism_cc_cost,makespan,82.99,71.749,-15.667117311739537,HEFT
network_fog_hpc_cloud,prism_cc_time,makespan,46.755,46.755,0.0,Empate
network_fog_hpc_cloud,prism_cc_cost,makespan,55.802,46.755,-19.349802160196763,HEFT
network_wfcommons_overlay,prism_cc_time,makespan,265.874,265.874,0.0,Empate
network_wfcommons_overlay,prism_cc_cost,makespan,265.874,265.874,0.0,Empate
network_hpc_local,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
network_hpc_local,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
network_hpc_multisite,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
network_hpc_multisite,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
network_cloud_multiregion,prism_cc_time,budget_used,0.143167,0.143423,0.17849298926950785,PRISM-CC
network_cloud_multiregion,prism_cc_cost,budget_used,0.135566,0.143423,5.4782008464472245,PRISM-CC
network_hpc_cloud,prism_cc_time,budget_used,0.078129,0.078129,0.0,Empate
network_hpc_cloud,prism_cc_cost,budget_used,0.06325,0.078129,19.044144939779084,PRISM-CC
network_edge_cloud,prism_cc_time,budget_used,0.128625,0.128625,0.0,Empate
network_edge_cloud,prism_cc_cost,budget_used,0.105763,0.128625,17.77414965986394,PRISM-CC
network_fog_hpc_cloud,prism_cc_time,budget_used,0.077927,0.077927,0.0,Empate
network_fog_hpc_cloud,prism_cc_cost,budget_used,0.063288,0.077927,18.785530047352008,PRISM-CC
network_wfcommons_overlay,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
network_wfcommons_overlay,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
