scenario_id,variant,metric,prism_mean,heft_mean,prism_gain_percent,winner
network_hpc_local,prism_cc_time,makespan,1.8,1.8,0.0,Empate
network_hpc_local,prism_cc_cost,makespan,1.8,1.8,0.0,Empate
network_hpc_multisite,prism_cc_time,makespan,1.8,1.8,0.0,Empate
network_hpc_multisite,prism_cc_cost,makespan,1.8,1.8,0.0,Empate
network_cloud_multiregion,prism_cc_time,makespan,14.071,14.108,0.26226254607315574,PRISM-CC
network_cloud_multiregion,prism_cc_cost,makespan,14.108,14.108,0.0,Empate
network_hpc_cloud,prism_cc_time,makespan,2.213,2.213,0.0,Empate
network_hpc_cloud,prism_cc_cost,makespan,2.213,2.213,0.0,Empate
network_edge_cloud,prism_cc_time,makespan,13.975,13.975,0.0,Empate
network_edge_cloud,prism_cc_cost,makespan,13.975,13.975,0.0,Empate
network_fog_hpc_cloud,prism_cc_time,makespan,2.25,2.31,2.5974025974025996,PRISM-CC
network_fog_hpc_cloud,prism_cc_cost,makespan,2.31,2.31,0.0,Empate
network_wfcommons_overlay,prism_cc_time,makespan,16.374,16.374,0.0,Empate
network_wfcommons_overlay,prism_cc_cost,makespan,16.374,16.374,0.0,Empate
network_hpc_local,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
network_hpc_local,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
network_hpc_multisite,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
network_hpc_multisite,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
network_cloud_multiregion,prism_cc_time,budget_used,0.03066,0.036963,17.0521873224576,PRISM-CC
network_cloud_multiregion,prism_cc_cost,budget_used,0.036963,0.036963,0.0,Empate
network_hpc_cloud,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
network_hpc_cloud,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
network_edge_cloud,prism_cc_time,budget_used,0.026481,0.026481,0.0,Empate
network_edge_cloud,prism_cc_cost,budget_used,0.026481,0.026481,0.0,Empate
network_fog_hpc_cloud,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
network_fog_hpc_cloud,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
network_wfcommons_overlay,prism_cc_time,budget_used,0.095062,0.095062,0.0,Empate
network_wfcommons_overlay,prism_cc_cost,budget_used,0.095062,0.095062,0.0,Empate
