scenario_id,variant,metric,prism_mean,heft_mean,prism_gain_percent,winner
network_hpc_local,prism_cc_time,makespan,0.939,0.939,0.0,Empate
network_hpc_local,prism_cc_cost,makespan,0.939,0.939,0.0,Empate
network_hpc_multisite,prism_cc_time,makespan,0.939,0.939,0.0,Empate
network_hpc_multisite,prism_cc_cost,makespan,0.939,0.939,0.0,Empate
network_cloud_multiregion,prism_cc_time,makespan,13.186,13.186,0.0,Empate
network_cloud_multiregion,prism_cc_cost,makespan,13.881,13.186,-5.270741695737906,HEFT
network_hpc_cloud,prism_cc_time,makespan,1.296,1.296,0.0,Empate
network_hpc_cloud,prism_cc_cost,makespan,1.296,1.296,0.0,Empate
network_edge_cloud,prism_cc_time,makespan,12.966,12.966,0.0,Empate
network_edge_cloud,prism_cc_cost,makespan,12.966,12.966,0.0,Empate
network_fog_hpc_cloud,prism_cc_time,makespan,1.297,1.297,0.0,Empate
network_fog_hpc_cloud,prism_cc_cost,makespan,1.297,1.297,0.0,Empate
network_wfcommons_overlay,prism_cc_time,makespan,15.436,15.447,0.07121123842816879,PRISM-CC
network_wfcommons_overlay,prism_cc_cost,makespan,16.094,15.447,-4.188515569366233,HEFT
network_hpc_local,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
network_hpc_local,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
network_hpc_multisite,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
network_hpc_multisite,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
network_cloud_multiregion,prism_cc_time,budget_used,0.022363,0.022363,0.0,Empate
network_cloud_multiregion,prism_cc_cost,budget_used,0.014704,0.022363,34.24853552743371,PRISM-CC
network_hpc_cloud,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
network_hpc_cloud,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
network_edge_cloud,prism_cc_time,budget_used,0.020945,0.020945,0.0,Empate
network_edge_cloud,prism_cc_cost,budget_used,0.020945,0.020945,0.0,Empate
network_fog_hpc_cloud,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
network_fog_hpc_cloud,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
network_wfcommons_overlay,prism_cc_time,budget_used,0.051806,0.051926,0.23109810114393955,PRISM-CC
network_wfcommons_overlay,prism_cc_cost,budget_used,0.050937,0.051926,1.9046335169279298,PRISM-CC
