scenario_id,variant,metric,prism_mean,heft_mean,prism_gain_percent,winner
network_hpc_local,prism_cc_time,makespan,7605.338,7605.338,0.0,Empate
network_hpc_local,prism_cc_cost,makespan,7605.338,7605.338,0.0,Empate
network_hpc_multisite,prism_cc_time,makespan,7605.338,7605.338,0.0,Empate
network_hpc_multisite,prism_cc_cost,makespan,7605.338,7605.338,0.0,Empate
network_cloud_multiregion,prism_cc_time,makespan,5147.386,5147.386,0.0,Empate
network_cloud_multiregion,prism_cc_cost,makespan,6145.871,5147.386,-19.397904101227294,HEFT
network_hpc_cloud,prism_cc_time,makespan,3840.871,3840.871,0.0,Empate
network_hpc_cloud,prism_cc_cost,makespan,3916.077,3840.871,-1.9580454537525507,HEFT
network_edge_cloud,prism_cc_time,makespan,3867.591,3867.591,0.0,Empate
network_edge_cloud,prism_cc_cost,makespan,3872.895,3867.591,-0.13713963032802814,HEFT
network_fog_hpc_cloud,prism_cc_time,makespan,3840.871,3840.871,0.0,Empate
network_fog_hpc_cloud,prism_cc_cost,makespan,3916.596,3840.871,-1.9715580137942645,HEFT
network_wfcommons_overlay,prism_cc_time,makespan,25830.965,25830.965,0.0,Empate
network_wfcommons_overlay,prism_cc_cost,makespan,25830.965,25830.965,0.0,Empate
network_hpc_local,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
network_hpc_local,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
network_hpc_multisite,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
network_hpc_multisite,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
network_cloud_multiregion,prism_cc_time,budget_used,3.293713,3.293713,0.0,Empate
network_cloud_multiregion,prism_cc_cost,budget_used,2.914554,3.293713,11.5115980050478,PRISM-CC
network_hpc_cloud,prism_cc_time,budget_used,4.752408,4.752408,0.0,Empate
network_hpc_cloud,prism_cc_cost,budget_used,4.666076,4.752408,1.8165948714840905,PRISM-CC
network_edge_cloud,prism_cc_time,budget_used,4.866936,4.866936,0.0,Empate
network_edge_cloud,prism_cc_cost,budget_used,4.857787,4.866936,0.1879827472561762,PRISM-CC
network_fog_hpc_cloud,prism_cc_time,budget_used,4.75241,4.75241,0.0,Empate
network_fog_hpc_cloud,prism_cc_cost,budget_used,4.666076,4.75241,1.8166361909010356,PRISM-CC
network_wfcommons_overlay,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
network_wfcommons_overlay,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
